"time","uid2","amount","sku"
"2023-01-11 19:19:32","10045","68.03","1"
"2023-01-11 19:21:32","10008","57.91","5"
"2023-01-11 19:31:21","10005","3.59","4"
"2023-01-11 19:31:28","10025","65.1","7"
"2023-01-11 19:31:42","10051","12.92","3"
"2023-01-11 19:33:25","10007","4.43","1"
"2023-01-11 19:44:17","10099","57.46","9"
"2023-01-11 19:44:24","10020","16.02","6"
"2023-01-11 19:47:27","10047","57.49","5"
"2023-01-11 19:52:04","10029","51.17","5"
"2023-01-11 20:05:21","10087","41.82","2"
"2023-01-11 20:07:33","10049","52.56","4"
"2023-01-11 20:09:27","10002","82.78","3"
"2023-01-11 20:09:53","10030","21.3","1"
"2023-01-11 20:13:07","10052","14.25","5"
"2023-01-11 20:13:16","10011","43.05","2"
"2023-01-11 20:16:39","10074","65.3","5"
"2023-01-11 20:58:43","10007","62.57","5"
"2023-01-11 21:11:33","10065","41.04","4"
"2023-01-11 21:13:07","10001","73.36","6"
"2023-01-11 21:19:12","10065","38.35","4"
"2023-01-11 21:19:49","10031","35.52","5"
"2023-01-11 21:20:47","10088","135.43","4"
"2023-01-11 21:36:17","10016","49.81","3"
"2023-01-11 21:36:39","10086","26.94","4"
"2023-01-11 21:37:09","10047","44.99","7"
"2023-01-11 21:37:16","10095","53.38","3"
"2023-01-11 21:45:17","10021","43.22","3"
"2023-01-11 21:47:07","10096","11.66","1"
"2023-01-11 21:48:07","10034","13.88","1"
"2023-01-11 21:51:06","10032","49.54","1"
"2023-01-11 21:59:47","10061","2.14","5"
"2023-01-12 08:05:27","10008","83.11","4"
"2023-01-12 08:10:01","10026","34.8","4"
"2023-01-12 08:20:20","10027","47.08","6"
"2023-01-12 08:22:38","10028","68.28","3"
"2023-01-12 08:28:57","10096","46.89","7"
"2023-01-12 08:37:45","10071","42.25","3"
"2023-01-12 08:49:34","10022","44.15","4"
"2023-01-12 08:49:46","10024","24.03","5"
"2023-01-12 08:56:23","10024","82.52","5"
"2023-01-12 09:17:04","10039","63.14","6"
"2023-01-12 09:20:20","10009","53.14","4"
"2023-01-12 09:33:07","10058","20.19","5"
"2023-01-12 09:40:22","10081","18.91","3"
"2023-01-12 09:51:08","10097","86.97","8"
"2023-01-12 09:51:24","10068","49.53","6"
"2023-01-12 10:02:30","10067","73.65","6"
"2023-01-12 10:08:57","10064","3.71","4"
"2023-01-12 10:13:15","10100","10.1","6"
"2023-01-12 10:15:23","10097","33.77","1"
"2023-01-12 10:17:53","10005","27.41","6"
"2023-01-12 10:18:05","10023","27.17","5"
"2023-01-12 10:23:45","10041","39.97","6"
"2023-01-12 10:37:37","10008","64.92","5"
"2023-01-12 10:45:08","10011","15.72","2"
"2023-01-12 10:49:09","10073","44.05","4"
"2023-01-12 10:59:16","10014","53.46","5"
"2023-01-12 11:23:41","10079","52.98","3"
"2023-01-12 11:27:03","10069","62.65","4"
"2023-01-12 11:29:32","10008","63.95","6"
"2023-01-12 11:30:28","10048","56.16","2"
"2023-01-12 11:30:59","10053","54.86","3"
"2023-01-12 11:35:31","10085","2.43","7"
"2023-01-12 11:41:42","10070","36.86","3"
"2023-01-12 12:03:57","10022","14.93","4"
"2023-01-12 12:10:04","10040","29.64","6"
"2023-01-12 12:11:27","10035","70.4","7"
"2023-01-12 12:12:13","10096","24.94","5"
"2023-01-12 12:24:47","10026","55.54","2"
"2023-01-12 12:33:59","10024","29.42","2"
"2023-01-12 12:43:14","10029","61.22","3"
"2023-01-12 12:52:18","10071","40.83","3"
"2023-01-12 13:01:47","10070","80.43","5"
"2023-01-12 13:10:09","10050","19.34","7"
"2023-01-12 13:16:26","10016","38.63","2"
"2023-01-12 13:25:18","10031","17.71","6"
"2023-01-12 13:26:19","10005","75.47","6"
"2023-01-12 13:36:46","10059","34.37","2"
"2023-01-12 13:41:36","10096","13.36","4"
"2023-01-12 13:43:45","10015","36.93","3"
"2023-01-12 13:48:37","10038","60.27","4"
"2023-01-12 13:53:17","10013","27.42","3"
"2023-01-12 13:54:22","10038","42.78","5"
"2023-01-12 13:55:34","10094","57.83","9"
"2023-01-12 13:55:46","10087","28.52","3"
"2023-01-12 13:56:06","10008","35.51","5"
"2023-01-12 13:59:57","10056","45.85","3"
"2023-01-12 14:08:14","10007","57.14","3"
"2023-01-12 14:19:08","10051","24.1","5"
"2023-01-12 14:19:37","10016","72.13","5"
"2023-01-12 14:29:23","10036","48.1","3"
"2023-01-12 14:29:33","10028","30.43","3"
"2023-01-12 14:44:31","10025","97.52","5"
"2023-01-12 14:57:46","10064","42.76","5"
"2023-01-12 15:09:42","10044","101.47","6"
"2023-01-12 15:12:28","10016","25.89","3"
"2023-01-12 15:22:26","10006","40.87","5"
"2023-01-12 15:31:16","10099","67.45","8"
"2023-01-12 15:33:58","10071","54.4","2"
"2023-01-12 15:42:32","10056","71.12","6"
"2023-01-12 15:49:09","10012","49.55","3"
"2023-01-12 15:57:12","10085","34.86","8"
"2023-01-12 16:08:51","10034","49.66","6"
"2023-01-12 16:09:19","10022","35.76","2"
"2023-01-12 16:14:52","10026","38.26","1"
"2023-01-12 16:25:30","10066","35.58","5"
"2023-01-12 16:31:43","10052","6.86","3"
"2023-01-12 16:39:20","10031","10.4","3"
"2023-01-12 16:42:43","10080","55.33","4"
"2023-01-12 16:54:36","10082","84.66","3"
"2023-01-12 17:09:16","10099","46.85","4"
"2023-01-12 17:20:59","10016","19.76","6"
"2023-01-12 17:24:27","10058","49.86","7"
"2023-01-12 17:24:50","10038","26.31","4"
"2023-01-12 17:29:09","10081","48.07","7"
"2023-01-12 17:29:16","10006","9.01","5"
"2023-01-12 17:37:06","10077","95.65","7"
"2023-01-12 17:45:48","10040","44.86","4"
"2023-01-12 17:46:03","10020","14.97","2"
"2023-01-12 17:51:07","10044","66.87","7"
"2023-01-12 17:55:14","10060","20.92","7"
"2023-01-12 17:58:24","10060","5.02","4"
"2023-01-12 17:58:35","10091","87.83","3"
"2023-01-12 17:59:51","10079","19.74","5"
"2023-01-12 18:02:09","10024","49.31","4"
"2023-01-12 18:02:28","10030","11.8","5"
"2023-01-12 18:02:32","10019","8.3","5"
"2023-01-12 18:12:29","10065","19.86","4"
"2023-01-12 18:13:37","10079","32.12","6"
"2023-01-12 18:15:37","10051","16.3","7"
"2023-01-12 18:36:40","10023","73.38","5"
"2023-01-12 18:39:12","10100","21.07","7"
"2023-01-12 19:01:42","10048","32.67","5"
"2023-01-12 19:05:47","10035","20.37","5"
"2023-01-12 19:11:26","10038","19.68","3"
"2023-01-12 19:18:06","10034","63.31","5"
"2023-01-12 19:27:24","10044","55.98","3"
"2023-01-12 19:30:05","10008","10.02","3"
"2023-01-12 19:32:16","10047","30.06","1"
"2023-01-12 19:43:41","10094","36.35","4"
"2023-01-12 19:45:45","10017","30.81","4"
"2023-01-12 19:55:31","10005","27.94","7"
"2023-01-12 19:58:03","10029","14.79","2"
"2023-01-12 19:58:44","10020","9.06","2"
"2023-01-12 19:59:07","10011","25.56","2"
"2023-01-12 20:05:02","10058","57.75","4"
"2023-01-12 20:05:56","10087","75.42","5"
"2023-01-12 20:09:14","10078","37.48","4"
"2023-01-12 20:11:29","10086","3.18","5"
"2023-01-12 20:13:32","10071","9.5","2"
"2023-01-12 20:16:05","10078","57.95","5"
"2023-01-12 20:18:24","10068","32.76","1"
"2023-01-12 20:19:42","10012","14.83","5"
"2023-01-12 20:32:42","10069","66.22","4"
"2023-01-12 20:35:01","10039","56.29","4"
"2023-01-12 20:36:57","10052","46.17","3"
"2023-01-12 20:41:24","10068","23.75","5"
"2023-01-12 20:54:11","10042","25.8","4"
"2023-01-12 21:01:51","10012","49.43","6"
"2023-01-12 21:02:57","10014","43.35","1"
"2023-01-12 21:09:35","10085","61.66","2"
"2023-01-12 21:11:21","10020","61.23","4"
"2023-01-12 21:18:52","10051","54.8","6"
"2023-01-12 21:20:23","10088","68.4","6"
"2023-01-12 21:21:14","10096","29.99","6"
"2023-01-12 21:21:27","10019","38.57","3"
"2023-01-12 21:24:05","10095","51.99","4"
"2023-01-12 21:28:35","10079","69.31","2"
"2023-01-12 21:38:07","10025","53.51","5"
"2023-01-12 21:47:57","10095","29.28","5"
"2023-01-12 21:59:37","10075","78.5","2"
"2023-01-13 08:03:55","10061","8.3","2"
"2023-01-13 08:09:31","10059","53.46","5"
"2023-01-13 08:16:56","10017","60.6","3"
"2023-01-13 08:21:29","10038","50.14","5"
"2023-01-13 08:23:40","10022","7.35","5"
"2023-01-13 08:24:29","10009","51.81","6"
"2023-01-13 08:24:31","10095","44.93","5"
"2023-01-13 08:34:35","10095","20.29","2"
"2023-01-13 08:49:02","10095","18.73","5"
"2023-01-13 08:51:43","10023","11.67","2"
"2023-01-13 08:52:22","10065","7.58","2"
"2023-01-13 08:54:38","10063","45.36","5"
"2023-01-13 09:02:59","10098","15.43","5"
"2023-01-13 09:04:45","10065","42.22","4"
"2023-01-13 09:07:54","10063","18.82","4"
"2023-01-13 09:08:18","10013","16.78","2"
"2023-01-13 09:13:09","10015","19.51","3"
"2023-01-13 09:15:43","10006","50.74","4"
"2023-01-13 09:17:51","10071","57.63","1"
"2023-01-13 09:30:52","10099","5.7","6"
"2023-01-13 09:36:41","10058","50.16","1"
"2023-01-13 09:36:44","10025","12.32","4"
"2023-01-13 09:53:35","10014","61.75","4"
"2023-01-13 09:56:05","10082","46.37","4"
"2023-01-13 10:06:54","10008","59.59","6"
"2023-01-13 10:09:43","10070","30.32","6"
"2023-01-13 10:14:36","10086","75.42","6"
"2023-01-13 10:15:16","10006","17.12","4"
"2023-01-13 10:17:01","10068","56.91","5"
"2023-01-13 10:26:31","10094","64.2","7"
"2023-01-13 10:27:51","10026","58.82","2"
"2023-01-13 10:31:58","10052","52.52","4"
"2023-01-13 10:42:08","10089","50.05","4"
"2023-01-13 11:02:36","10006","20.32","3"
"2023-01-13 11:03:01","10097","84.13","5"
"2023-01-13 11:04:18","10058","13.86","4"
"2023-01-13 11:04:25","10038","74.97","4"
"2023-01-13 11:06:21","10001","11.77","1"
"2023-01-13 11:07:56","10008","54.34","6"
"2023-01-13 11:11:57","10088","8.49","3"
"2023-01-13 11:19:51","10064","7.23","3"
"2023-01-13 11:24:15","10005","100.84","4"
"2023-01-13 11:24:29","10036","60.1","5"
"2023-01-13 11:24:36","10071","40.18","6"
"2023-01-13 11:32:05","10040","38.89","4"
"2023-01-13 11:32:59","10042","93.84","2"
"2023-01-13 11:37:08","10050","60.93","3"
"2023-01-13 11:39:25","10001","7.75","6"
"2023-01-13 11:39:59","10083","58.67","6"
"2023-01-13 11:40:10","10034","38.64","3"
"2023-01-13 11:42:30","10001","32.22","4"
"2023-01-13 11:52:39","10015","33.5","5"
"2023-01-13 11:55:59","10038","65.91","5"
"2023-01-13 11:59:45","10008","45.31","3"
"2023-01-13 12:03:16","10056","33.92","2"
"2023-01-13 12:05:21","10012","27.34","8"
"2023-01-13 12:11:40","10080","82.33","11"
"2023-01-13 12:24:58","10074","19.47","3"
"2023-01-13 12:25:58","10057","9.74","6"
"2023-01-13 12:29:44","10073","56.84","2"
"2023-01-13 12:35:42","10058","42.39","5"
"2023-01-13 12:45:04","10052","13.08","4"
"2023-01-13 12:49:27","10086","53.2","4"
"2023-01-13 12:51:50","10058","25.47","3"
"2023-01-13 13:12:38","10059","29.68","4"
"2023-01-13 13:15:20","10026","64.55","5"
"2023-01-13 13:17:13","10013","42.08","2"
"2023-01-13 13:23:08","10047","50.55","5"
"2023-01-13 13:35:40","10007","54.49","10"
"2023-01-13 13:37:36","10039","88.8","8"
"2023-01-13 13:44:11","10032","20.51","3"
"2023-01-13 13:45:59","10064","20.05","6"
"2023-01-13 14:04:27","10046","60.29","5"
"2023-01-13 14:09:04","10031","72.62","7"
"2023-01-13 14:11:26","10012","47.31","5"
"2023-01-13 14:16:40","10081","104.49","4"
"2023-01-13 14:21:48","10099","38.64","4"
"2023-01-13 14:22:27","10034","20.72","1"
"2023-01-13 14:22:44","10069","64.96","7"
"2023-01-13 14:25:47","10078","117.89","4"
"2023-01-13 14:32:58","10013","26.28","1"
"2023-01-13 14:37:22","10080","32.66","7"
"2023-01-13 14:39:02","10099","38.36","9"
"2023-01-13 14:41:25","10074","34.78","6"
"2023-01-13 14:42:18","10036","87.27","3"
"2023-01-13 14:43:17","10047","50.37","1"
"2023-01-13 14:44:05","10028","62.97","5"
"2023-01-13 14:51:19","10060","39.15","5"
"2023-01-13 14:54:43","10027","62.24","4"
"2023-01-13 14:55:42","10025","34.57","5"
"2023-01-13 14:57:38","10089","45.68","1"
"2023-01-13 14:59:15","10077","24.94","1"
"2023-01-13 14:59:20","10075","74.98","2"
"2023-01-13 14:59:45","10037","29.67","2"
"2023-01-13 15:03:17","10088","94.61","4"
"2023-01-13 15:10:02","10039","76.18","2"
"2023-01-13 15:10:20","10019","37.13","2"
"2023-01-13 15:10:57","10066","28.98","7"
"2023-01-13 15:11:10","10088","43.73","4"
"2023-01-13 15:14:07","10080","62.85","6"
"2023-01-13 15:15:44","10075","74.19","5"
"2023-01-13 15:30:11","10029","61.92","2"
"2023-01-13 15:33:11","10047","36.95","4"
"2023-01-13 15:39:57","10003","72.62","2"
"2023-01-13 15:41:45","10096","81.84","3"
"2023-01-13 15:42:26","10003","87.53","3"
"2023-01-13 15:42:33","10056","44.44","2"
"2023-01-13 15:47:04","10088","27.97","5"
"2023-01-13 15:49:10","10083","45.04","1"
"2023-01-13 15:50:34","10081","51.07","3"
"2023-01-13 16:07:02","10014","42.86","6"
"2023-01-13 16:08:08","10064","39","3"
"2023-01-13 16:35:43","10024","28.29","4"
"2023-01-13 16:39:05","10056","57.32","8"
"2023-01-13 16:40:23","10006","83.23","5"
"2023-01-13 16:46:36","10058","77.12","4"
"2023-01-13 16:51:31","10052","75.25","5"
"2023-01-13 16:53:10","10017","66.73","2"
"2023-01-13 17:01:09","10085","32.26","2"
"2023-01-13 17:10:50","10082","49.53","2"
"2023-01-13 17:13:24","10013","62.17","4"
"2023-01-13 17:17:45","10096","7.82","3"
"2023-01-13 17:39:14","10024","50.68","6"
"2023-01-13 17:39:32","10069","37.89","4"
"2023-01-13 17:40:19","10001","32.28","4"
"2023-01-13 17:53:31","10086","70.34","7"
"2023-01-13 17:55:04","10067","51.38","4"
"2023-01-13 17:58:26","10060","48.8","3"
"2023-01-13 18:04:25","10096","64.24","6"
"2023-01-13 18:06:21","10039","20.62","6"
"2023-01-13 18:06:50","10041","91.47","3"
"2023-01-13 18:10:25","10026","46.84","6"
"2023-01-13 18:21:37","10037","17.63","4"
"2023-01-13 18:33:45","10073","46.94","3"
"2023-01-13 18:55:58","10044","39.22","6"
"2023-01-13 18:56:05","10044","40.18","4"
"2023-01-13 19:12:10","10013","58.55","3"
"2023-01-13 19:13:04","10088","58.83","5"
"2023-01-13 19:14:09","10011","8.21","5"
"2023-01-13 19:14:52","10005","48.82","10"
"2023-01-13 19:24:01","10040","23.6","2"
"2023-01-13 19:33:04","10059","55.05","5"
"2023-01-13 19:36:49","10075","34.45","6"
"2023-01-13 19:50:18","10053","39.98","2"
"2023-01-13 20:03:16","10081","27.43","6"
"2023-01-13 20:03:36","10002","45.51","2"
"2023-01-13 20:14:12","10002","92.73","2"
"2023-01-13 20:24:17","10037","57.08","3"
"2023-01-13 20:27:10","10009","9.87","6"
"2023-01-13 20:37:53","10027","21.63","1"
"2023-01-13 20:44:20","10002","53.08","3"
"2023-01-13 20:55:13","10001","28.18","3"
"2023-01-13 20:57:11","10020","57.34","4"
"2023-01-13 21:04:04","10066","50.62","5"
"2023-01-13 21:10:42","10083","81.79","4"
"2023-01-13 21:19:42","10075","28.38","3"
"2023-01-13 21:22:12","10096","81.94","3"
"2023-01-13 21:32:48","10065","9.46","5"
"2023-01-13 21:35:53","10012","5.55","4"
"2023-01-13 21:46:36","10052","35.59","1"
"2023-01-13 21:48:58","10096","31.61","9"
"2023-01-13 21:58:39","10019","62.47","4"
"2023-01-14 08:03:01","10047","31.4","4"
"2023-01-14 08:05:15","10082","51.21","2"
"2023-01-14 08:25:20","10002","70.52","5"
"2023-01-14 08:26:33","10024","55.46","2"
"2023-01-14 08:28:43","10094","46.01","2"
"2023-01-14 08:39:23","10031","49.04","3"
"2023-01-14 08:43:46","10006","26.53","3"
"2023-01-14 08:48:30","10019","39.21","2"
"2023-01-14 08:58:01","10058","53.65","2"
"2023-01-14 08:59:15","10082","56.64","2"
"2023-01-14 09:06:47","10003","10.9","3"
"2023-01-14 09:12:11","10091","42.12","3"
"2023-01-14 09:12:51","10007","67.83","4"
"2023-01-14 09:18:24","10064","62.84","6"
"2023-01-14 09:29:23","10099","33.92","4"
"2023-01-14 09:29:52","10051","68.77","3"
"2023-01-14 09:41:31","10042","17.94","3"
"2023-01-14 09:50:03","10069","44.74","4"
"2023-01-14 09:51:47","10056","23.8","3"
"2023-01-14 09:56:24","10099","51.4","5"
"2023-01-14 09:58:55","10046","39.25","1"
"2023-01-14 10:03:06","10100","52.05","4"
"2023-01-14 10:05:16","10046","50.27","4"
"2023-01-14 10:05:38","10099","34.04","3"
"2023-01-14 10:16:31","10069","55.91","3"
"2023-01-14 10:17:47","10082","69.92","3"
"2023-01-14 10:33:33","10085","32.58","2"
"2023-01-14 10:36:08","10066","14.8","6"
"2023-01-14 10:49:56","10077","52.92","4"
"2023-01-14 10:52:25","10048","2.01","4"
"2023-01-14 11:04:25","10065","36.03","2"
"2023-01-14 11:06:26","10095","18.39","2"
"2023-01-14 11:07:12","10041","5.63","3"
"2023-01-14 11:31:38","10026","16.35","4"
"2023-01-14 11:34:59","10046","45.69","2"
"2023-01-14 11:35:57","10086","48.2","1"
"2023-01-14 11:36:42","10042","13.4","4"
"2023-01-14 11:44:30","10045","41.48","4"
"2023-01-14 11:49:12","10011","55.3","7"
"2023-01-14 11:55:43","10068","59.84","2"
"2023-01-14 12:02:35","10034","54.77","5"
"2023-01-14 12:18:04","10002","5.86","3"
"2023-01-14 12:23:02","10023","72.87","4"
"2023-01-14 12:46:19","10082","4.01","5"
"2023-01-14 12:49:20","10037","18.42","9"
"2023-01-14 12:53:34","10095","51.16","3"
"2023-01-14 12:55:52","10044","18.06","4"
"2023-01-14 12:58:19","10034","41.79","3"
"2023-01-14 13:05:26","10080","16.67","3"
"2023-01-14 13:13:31","10096","28.16","4"
"2023-01-14 13:13:41","10079","5.9","5"
"2023-01-14 13:16:29","10063","15.09","3"
"2023-01-14 13:29:59","10029","61.33","3"
"2023-01-14 13:30:03","10079","57.15","3"
"2023-01-14 13:33:04","10056","56.37","4"
"2023-01-14 13:48:56","10067","90.04","3"
"2023-01-14 13:51:46","10014","45.6","2"
"2023-01-14 13:56:58","10051","54.68","3"
"2023-01-14 14:04:41","10020","58.11","5"
"2023-01-14 14:07:56","10020","79.17","7"
"2023-01-14 14:20:13","10060","21.37","3"
"2023-01-14 14:28:22","10075","48.96","8"
"2023-01-14 14:31:32","10037","39.59","2"
"2023-01-14 14:32:07","10003","85.56","3"
"2023-01-14 14:39:52","10006","91.82","3"
"2023-01-14 14:46:28","10052","84.49","3"
"2023-01-14 14:51:16","10019","53.13","5"
"2023-01-14 14:56:20","10083","86.65","1"
"2023-01-14 14:57:12","10001","58.22","8"
"2023-01-14 15:03:33","10086","67.08","7"
"2023-01-14 15:17:43","10065","32.8","5"
"2023-01-14 15:19:45","10060","42.06","6"
"2023-01-14 15:35:43","10096","53.96","7"
"2023-01-14 15:39:38","10034","49.4","4"
"2023-01-14 15:42:18","10096","42.19","6"
"2023-01-14 15:43:42","10053","7.56","3"
"2023-01-14 15:44:19","10080","13.62","5"
"2023-01-14 15:46:32","10013","52.97","5"
"2023-01-14 16:02:36","10027","30.39","5"
"2023-01-14 16:03:06","10088","30.39","6"
"2023-01-14 16:05:28","10015","44.6","4"
"2023-01-14 16:05:46","10045","22.4","2"
"2023-01-14 16:09:52","10099","35.19","7"
"2023-01-14 16:15:15","10024","13.53","8"
"2023-01-14 16:19:32","10065","42.08","2"
"2023-01-14 16:21:07","10045","47.5","3"
"2023-01-14 16:22:54","10099","34.78","4"
"2023-01-14 16:24:20","10069","53.81","4"
"2023-01-14 16:26:42","10034","59.29","4"
"2023-01-14 16:46:25","10020","37.07","5"
"2023-01-14 16:46:58","10034","53.09","5"
"2023-01-14 16:56:58","10011","62.23","7"
"2023-01-14 16:59:01","10080","69.54","4"
"2023-01-14 17:20:42","10026","40.35","5"
"2023-01-14 17:23:24","10042","9.77","5"
"2023-01-14 17:35:48","10082","57.29","4"
"2023-01-14 17:57:58","10032","24.61","6"
"2023-01-14 17:59:47","10052","51.19","5"
"2023-01-14 18:03:50","10086","73.71","4"
"2023-01-14 18:05:49","10071","46.88","9"
"2023-01-14 18:12:07","10025","31.69","2"
"2023-01-14 18:13:40","10005","85.63","9"
"2023-01-14 18:15:01","10003","96.53","4"
"2023-01-14 18:29:37","10096","5.05","4"
"2023-01-14 18:35:15","10063","45.69","7"
"2023-01-14 18:39:41","10032","90.38","4"
"2023-01-14 18:45:36","10006","55.81","3"
"2023-01-14 18:51:09","10074","86.2","4"
"2023-01-14 18:55:16","10082","71.45","8"
"2023-01-14 18:57:58","10023","63.17","3"
"2023-01-14 19:15:35","10064","24.31","9"
"2023-01-14 19:16:08","10083","5.32","3"
"2023-01-14 19:27:37","10026","80.82","1"
"2023-01-14 19:30:46","10046","35.53","5"
"2023-01-14 19:34:12","10014","16.43","6"
"2023-01-14 19:40:28","10023","59.85","3"
"2023-01-14 19:41:25","10080","55.91","4"
"2023-01-14 19:43:57","10100","32.77","7"
"2023-01-14 19:48:15","10013","21.22","2"
"2023-01-14 19:49:48","10067","27.49","2"
"2023-01-14 19:50:56","10074","21.42","3"
"2023-01-14 19:51:57","10027","84.71","2"
"2023-01-14 19:58:10","10023","47.19","7"
"2023-01-14 20:03:02","10005","45.42","4"
"2023-01-14 20:07:59","10040","19.79","5"
"2023-01-14 20:09:16","10003","2.11","5"
"2023-01-14 20:14:49","10087","95.32","6"
"2023-01-14 20:37:32","10052","46.58","7"
"2023-01-14 20:39:24","10046","13.18","5"
"2023-01-14 20:57:49","10058","55.95","6"
"2023-01-14 21:01:02","10075","68.06","5"
"2023-01-14 21:06:28","10056","3.91","5"
"2023-01-14 21:07:55","10011","39.1","2"
"2023-01-14 21:12:34","10027","55.53","4"
